road_id,status,roadmst_id,roadmst_name,directional_tendency,road_name_type,road_class,road_type,one_way_dir,high_address,low_address,address_range,odd_side,from_roadint_id,to_roadint_id,truck_route,snow_removal,from_roadint_name,to_roadint_name,OBJECTID,land_use,transit_class,implementation_class,SHAPESTLength
155046,A,112615,LOSETH DR,NS,DR,Minor Arterial,ROAD,0,1600,1481,1481 - 1600,R,620422,620410,,2,JOE RICHE RD,FEEDHAM AVE,11505,Core Area,Local,,112.3491971
123885,A,107704,OSWELL DR,EW,DR,Local,ROAD,0,1568,1500,1500 - 1568,R,612449,612464,,2,DUNCAN DR,FEEDHAM AVE,11508,Hillside,,,132.9866107
100545,A,102905,DUNCAN CT,NS,CT,Local,ROAD,0,1559,1543,1543 - 1559,R,999992,612452,,3,SOUTH END OF ROAD,DUNCAN DR,11509,Hillside,,,43.11566426
123923,A,102917,DUNCAN DR,EW,DR,Local,ROAD,0,1570,1535,1535 - 1570,L,612449,612452,,2,OSWELL DR,DUNCAN CT,11510,Hillside,,,91.22067332
100558,A,106296,LUND RD,NS,RD,Local,ROAD,0,1604,1352,1352 - 1604,R,612274,612413,,3,JAYSON RD,GRAN RD,11511,Hillside,,,405.9291206
141539,A,111056,WARDLAW AVE,EW,AVE,Collector,ROAD,0,399,300,300 - 399,R,610433,610458,,3,ABBOTT ST,ABBOTT ST,11512,Urban Centre,,City-led Project (Within 20 Years),82.2699126
119038,A,111056,WARDLAW AVE,EW,AVE,Collector,ROAD,0,499,400,400 - 499,R,610458,610128,,3,ABBOTT ST,PANDOSY ST,11513,Urban Centre,,,170.3056558
119127,A,100002,ABBOTT ST,NS,ST,Collector,ROAD,0,2599,2556,2556 - 2599,R,610458,610460,,3,WARDLAW AVE,PATTERSON AVE,11514,Core Area,,City-led Project (Within 20 Years),77.98662348
141628,A,107805,PANDOSY ST,NS,ST,Minor Arterial,ROAD,0,2649,2600,2600 - 2649,R,610155,610130,,1,MCKAY AVE,WARDLAW AVE,11515,Urban Centre,Frequent,,70.93162967
141566,A,107805,PANDOSY ST,NS,ST,Minor Arterial,ROAD,0,2599,2591,2591 - 2599,R,610130,610128,,1,WARDLAW AVE,WARDLAW AVE,11516,Urban Centre,Frequent,,26.25844733
141604,A,106803,MCKAY AVE,EW,AVE,Local,ROAD,0,599,500,500 - 599,R,610155,624558,,3,PANDOSY ST,OSPREY AVE,11517,Urban Centre,,,124.1320144
141578,A,111056,WARDLAW AVE,EW,AVE,Collector,ROAD,0,699,500,500 - 699,R,610130,610650,,3,PANDOSY ST,RICHTER ST,11518,Urban Centre,,,214.5816577
141592,A,107805,PANDOSY ST,NS,ST,Minor Arterial,ROAD,0,2590,2585,2585 - 2590,R,610128,610116,,1,WARDLAW AVE,PATTERSON AVE,11519,Core Area,Frequent,,80.4659082
141642,A,108783,RICHTER ST,NS,ST,Major Arterial,ROAD,0,2599,2571,2571 - 2599,R,610650,610647,,2,WARDLAW AVE,PATTERSON AVE,11520,Core Area,Future Frequent,City-led Project (Within 20 Years),106.961903
119040,A,111056,WARDLAW AVE,EW,AVE,Collector,ROAD,0,799,700,700 - 799,R,610650,610890,,3,RICHTER ST,CURTS ST,11521,Urban Centre,,,201.3806918
119065,A,111056,WARDLAW AVE,EW,AVE,Collector,ROAD,0,899,800,800 - 899,R,610890,610902,,3,CURTS ST,ETHEL ST,11522,Core Area,,,192.1016462
119053,A,101636,CAMPUS CT,EW,CT,Local,ROAD,0,999,963,963 - 999,R,610940,999991,,3,GRENFELL RD,EAST END OF ROAD,11523,Core Area,,,70.8666413
141681,A,103251,ETHEL ST,NS,ST,Collector,ROAD,0,2599,2559,2559 - 2599,R,610902,610953,,2,WARDLAW AVE,PATTERSON AVE,11524,Core Area,,,104.6766177
141679,A,104238,GRENFELL RD,NS,RD,Local,ROAD,0,2641,2500,2500 - 2641,R,610940,611029,,3,CAMPUS CT,MORRISON AVE,11525,Core Area,,,242.7101966
119091,A,108720,RHONDDA CR,NS,CR,Local,ROAD,0,2621,2504,2504 - 2621,R,611296,611031,,3,QUESNEL RD,MORRISON AVE,11526,Core Area,,,241.5322857
153015,A,108720,RHONDDA CR,EW,CR,Local,ROAD,0,2630,2622,2622 - 2630,R,619560,611296,,3,WYATT RD,QUESNEL RD,11527,Core Area,,,91.87467083
119115,A,111498,WYATT RD,NS,RD,Local,ROAD,0,2629,2545,2545 - 2629,R,619560,611043,,3,RHONDDA CR,CUSHING CT,11528,Core Area,,,84.19874083
109672,A,100848,BEETLESTONE DR,EW,DR,Local,ROAD,0,2590,2509,2509 - 2590,R,611411,999993,,3,BENVOULIN RD,NORTH END OF ROAD,11529,Rural,,,323.8832742
134155,A,100988,BENVOULIN RD,NS,RD,Major Arterial (Multilane),ROAD,0,2569,2409,2409 - 2569,R,611411,611423,2,1,BEETLESTONE DR,BYRNS RD,11530,Suburban,Future Frequent,City-led Project (Beyond 20 Years),376.8659872
109722,A,104315,HALL RD,EW,RD,Local,ROAD,0,3189,3145,3145 - 3189,R,611563,611551,,2,MAQUINNA RD,MAQUINNA RD,11531,Suburban,,,378.6356345
109734,A,104315,HALL RD,EW,RD,Local,ROAD,0,3144,3121,3121 - 3144,R,611551,611548,,2,MAQUINNA RD,JOHNSON RD,11532,Suburban,,,254.7716252
109708,A,105181,JOHNSON RD,EW,RD,Local,ROAD,0,2630,2515,2515 - 2630,R,611548,611500,,2,HALL RD,O'REILLY RD,11533,Suburban,,,250.9651922
134179,A,107589,O'REILLY RD,NS,RD,Local,ROAD,0,2701,2664,2664 - 2701,R,611500,611524,,3,JOHNSON RD,MANITOBA PL,11534,Suburban,,,178.2276394
102069,A,107932,PASADENA RD,NS,RD,Local,ROAD,0,1570,1270,1270 - 1570,R,612019,612007,,3,HOLLYWOOD RD S,HOLLYWOOD RD S,11535,Suburban,,,507.091007
126223,A,104834,HOLLYWOOD RD S,NS,RD,Minor Arterial,ROAD,0,1744,1555,1555 - 1744,R,612019,612007,,2,PASADENA RD,PASADENA RD,11536,Suburban,,,385.3273222
102095,A,100887,BELGO RD,NS,RD,Collector,ROAD,0,1491,1292,1292 - 1491,L,611955,604784,,3,WALBURN RD,TEASDALE RD,11537,Rural,,,582.5916272
159436,A,113973,HUME AVE,NS,AVE,Local,ROAD,0,1125,1000,1000 - 1125,R,999993,999992,,3,NORTH END OF ROAD,SOUTH END OF ROAD,11538,Hillside,,,230.6337154
158826,A,103352,FEEDHAM AVE,EW,AVE,Collector,ROAD,0,1599,1515,1515 - 1599,R,621970,620410,,2,TANEMURA CR,LOSETH DR,11540,Hillside,,,86.03754734
158840,A,113769,TANEMURA CR,EW,CR,Collector,ROAD,0,1516,1326,1326 - 1516,R,622972,621970,,2,ROTH AVE,FEEDHAM AVE,11541,Hillside,,,382.6713452
155059,A,112615,LOSETH DR,NS,DR,Minor Arterial,ROAD,0,1480,1401,1401 - 1480,R,620410,620408,,2,FEEDHAM AVE,WILMOT CT,11542,Suburban,Local,,84.43388753
155844,A,103352,FEEDHAM AVE,EW,AVE,Local,ROAD,0,1794,1600,1600 - 1794,R,620410,612464,,3,LOSETH DR,OSWELL DR,11543,Hillside,,,315.0770194
123962,A,107704,OSWELL DR,NS,DR,Local,ROAD,0,1499,1400,1400 - 1499,R,612464,612476,,2,FEEDHAM AVE,CATHY AVE,11544,Hillside,,,115.8377757
100584,A,106118,LINDA CT,EW,CT,Local,ROAD,0,1870,1850,1850 - 1870,R,999990,612488,,3,WEST END OF ROAD,DUNCAN DR,11545,Hillside,,,63.66234656
123986,A,102917,DUNCAN DR,NS,DR,Local,ROAD,0,1499,1400,1400 - 1499,R,612488,612490,,2,LINDA CT,CATHY AVE,11546,Hillside,,,105.4549555
123998,A,106106,LINDA AVE,EW,AVE,Local,ROAD,0,1925,1900,1900 - 1925,R,612488,622453,,3,DUNCAN DR,BLACK MOUNTAIN DR,11547,Hillside,,,73.02710654
124002,A,102917,DUNCAN DR,NS,DR,Local,ROAD,0,1534,1500,1500 - 1534,R,612452,612488,,2,DUNCAN CT,LINDA CT,11548,Hillside,,,107.3996467
100610,A,105142,JAYSON RD,NS,RD,Local,ROAD,0,1486,1366,1366 - 1486,R,612274,612401,,3,LUND RD,BEGLEY RD,11549,Hillside,,,251.2654173
124038,A,106296,LUND RD,NS,RD,Local,ROAD,0,1665,1605,1605 - 1665,R,612387,612274,,3,BEGLEY RD,JAYSON RD,11550,Hillside,,,130.5355256
124040,A,100863,BEGLEY RD,NS,RD,Collector,ROAD,0,1422,1406,1406 - 1422,R,612387,612399,,2,LUND RD,SHAUNNA RD,11551,Hillside,,,88.29495828
141895,A,100002,ABBOTT ST,NS,ST,Collector,ROAD,0,2499,2455,2455 - 2499,R,610472,610243,,3,MORRISON AVE,FRANCIS AVE,11552,Core Area,,City-led Project (Within 20 Years),134.1230882
141693,A,107983,PATTERSON AVE,EW,AVE,Local,ROAD,0,399,300,300 - 399,R,999990,610460,,3,WEST END OF ROAD,ABBOTT ST,11553,Core Area,,,78.59495864
119141,A,107983,PATTERSON AVE,EW,AVE,Local,ROAD,0,499,400,400 - 499,R,610460,610116,,3,ABBOTT ST,PANDOSY ST,11554,Core Area,,,169.8417032
141731,A,100002,ABBOTT ST,NS,ST,Collector,ROAD,0,2555,2500,2500 - 2555,R,610460,610472,,3,PATTERSON AVE,MORRISON AVE,11555,Core Area,,City-led Project (Within 20 Years),81.99953254
141729,A,107250,MORRISON AVE,EW,AVE,Collector,ROAD,0,499,400,400 - 499,R,610472,610104,,3,ABBOTT ST,PANDOSY ST,11556,Core Area,,,177.2439277
119139,A,107983,PATTERSON AVE,EW,AVE,Local,ROAD,0,699,500,500 - 699,R,610116,610647,,3,PANDOSY ST,RICHTER ST,11557,Core Area,,,214.9839333
141770,A,107805,PANDOSY ST,NS,ST,Minor Arterial,ROAD,0,2584,2500,2500 - 2584,R,610116,610104,,1,PATTERSON AVE,MORRISON AVE,11558,Core Area,Frequent,,87.33023803
141756,A,107250,MORRISON AVE,EW,AVE,Collector,ROAD,0,699,500,500 - 699,R,610104,610635,,3,PANDOSY ST,RICHTER ST,11559,Core Area,,,217.8280886
141782,A,107805,PANDOSY ST,NS,ST,Minor Arterial,ROAD,0,2499,2463,2463 - 2499,R,610104,610092,,1,MORRISON AVE,FRANCIS AVE,11560,Core Area,Frequent,,104.7715437
141820,A,108783,RICHTER ST,NS,ST,Major Arterial,ROAD,0,2570,2500,2500 - 2570,R,610647,610635,,2,PATTERSON AVE,MORRISON AVE,11561,Core Area,Future Frequent,City-led Project (Within 20 Years),95.3745625
119329,A,108783,RICHTER ST,NS,ST,Major Arterial,ROAD,0,2499,2463,2463 - 2499,R,610635,610623,,2,MORRISON AVE,FRANCIS AVE,11562,Core Area,Future Frequent,City-led Project (Within 20 Years),99.4473061
141818,A,107250,MORRISON AVE,EW,AVE,Collector,ROAD,0,899,700,700 - 899,R,610635,610965,,3,RICHTER ST,ETHEL ST,11563,Core Area,,,390.9846879
119154,A,107983,PATTERSON AVE,EW,AVE,Local,ROAD,0,899,700,700 - 899,R,610647,610953,,3,RICHTER ST,ETHEL ST,11564,Core Area,,,392.5824927
119192,A,103251,ETHEL ST,NS,ST,Collector,ROAD,0,2499,2465,2465 - 2499,R,610965,610977,,2,MORRISON AVE,FRANCIS AVE,11565,Core Area,,,100.5288216
119507,A,104238,GRENFELL RD,NS,RD,Local,ROAD,0,2499,920,920 - 2499,R,611029,611017,,3,MORRISON AVE,ETHEL ST,11566,Core Area,,,388.7449849
119166,A,107250,MORRISON AVE,EW,AVE,Collector,ROAD,0,1000,949,949 - 1000,R,611029,611031,,3,GRENFELL RD,RHONDDA CR,11567,Core Area,,,91.43982355
119180,A,103251,ETHEL ST,NS,ST,Collector,ROAD,0,2558,2500,2500 - 2558,R,610953,610965,,2,PATTERSON AVE,MORRISON AVE,11568,Core Area,,,97.12789068
119178,A,107250,MORRISON AVE,EW,AVE,Collector,ROAD,0,948,900,900 - 948,R,610965,611029,,3,ETHEL ST,GRENFELL RD,11569,Core Area,,,89.74453682
141844,A,108720,RHONDDA CR,NS,CR,Collector,ROAD,0,2503,2454,2454 - 2503,R,611031,611106,,3,MORRISON AVE,CAMERON AVE,11570,Core Area,,,111.9836293
119382,A,111498,WYATT RD,NS,RD,Local,ROAD,0,2490,2400,2400 - 2490,R,611056,611068,,3,CALDER CT,CAMERON AVE,11571,Core Area,,,91.26028037
141857,A,111498,WYATT RD,NS,RD,Local,ROAD,0,2544,2491,2491 - 2544,R,611043,611056,,3,CUSHING CT,CALDER CT,11572,Core Area,,,93.94503488
119230,A,102513,CUSHING CT,EW,CT,Local,ROAD,0,1040,1015,1015 - 1040,R,999990,611043,,3,WEST END OF ROAD,WYATT RD,11573,Core Area,,,89.84748057
119242,A,101547,CALDER CT,EW,CT,Local,ROAD,0,1044,1017,1017 - 1044,R,999990,611056,,3,WEST END OF ROAD,WYATT RD,11574,Core Area,,,92.4352628
109746,A,104315,HALL RD,NS,RD,Local,ROAD,0,3120,3055,3055 - 3120,R,611548,611536,,3,JOHNSON RD,WOODLAND CR,11575,Suburban,,,387.5664879
109761,A,106447,MANITOBA PL,EW,PL,Local,ROAD,0,2727,2706,2706 - 2727,R,611524,999990,,3,O'REILLY RD,WEST END OF ROAD,11576,Suburban,,,57.70953252
109773,A,107589,O'REILLY RD,NS,RD,Local,ROAD,0,2722,2702,2702 - 2722,R,611524,999993,,3,MANITOBA PL,NORTH END OF ROAD,11577,Suburban,,,90.81999255
124053,A,100976,BENTIEN RD,NS,RD,Local,ROAD,0,1448,1294,1294 - 1448,R,999994,612146,,3,DEAD END,VELROSE RD,11578,Hillside,,,259.9005164
124065,A,108581,RAY RD,NS,RD,Local,ROAD,0,1399,1255,1255 - 1399,R,999992,612159,,3,SOUTH END OF ROAD,VELROSE RD,11579,Hillside,,,236.1606961
155731,A,105849,LARGE AVE,EW,AVE,Collector,ROAD,0,1680,1600,1600 - 1680,R,620574,620586,,2,LOSETH DR,LONGLEY CR,11581,Hillside,Local,,137.5008659
155061,A,112615,LOSETH DR,NS,DR,Minor Arterial,ROAD,0,1400,1348,1348 - 1400,R,620408,620574,,2,WILMOT CT,LARGE AVE,11582,Suburban,Local,,145.6625286
155717,A,112615,LOSETH DR,EW,DR,Collector,ROAD,0,1347,1333,1333 - 1347,R,620574,620562,,2,LARGE AVE,LONGLEY CR,11583,Hillside,,,76.44844208
155693,A,112730,LONGLEY CR,EW,CR,Local,ROAD,0,1600,1475,1475 - 1600,R,620562,620586,,2,LOSETH DR,LARGE AVE,11584,Hillside,,,312.9793473
155743,A,105849,LARGE AVE,EW,AVE,Local,ROAD,0,1599,1548,1548 - 1599,R,999990,620574,,3,WEST END OF ROAD,LOSETH DR,11585,Hillside,,,143.2576912
124091,A,105849,LARGE AVE,EW,AVE,Collector,ROAD,0,1699,1681,1681 - 1699,R,620586,612161,,2,LONGLEY CR,ST CLARE CT,11586,Hillside,Local,,105.058039
155022,A,112603,WILMOT CT,EW,CT,Local,ROAD,0,1675,1600,1600 - 1675,R,620408,999993,,3,LOSETH DR,NORTH END OF ROAD,11587,Hillside,,,133.6848258
100608,A,101840,CATHY CT,EW,CT,Local,ROAD,0,1786,1700,1700 - 1786,R,999990,612476,,3,WEST END OF ROAD,CATHY AVE,11588,Hillside,,,117.6477256
100646,A,109823,ST CLARE CT,NS,CT,Local,ROAD,0,1280,1264,1264 - 1280,R,612161,999993,,3,LARGE AVE,NORTH END OF ROAD,11589,Hillside,,,100.2075351
124089,A,105849,LARGE AVE,EW,AVE,Collector,ROAD,0,1799,1700,1700 - 1799,R,612161,612502,,2,ST CLARE CT,OSWELL DR,11590,Hillside,Local,,94.78220959
124115,A,105849,LARGE AVE,EW,AVE,Collector,ROAD,0,1866,1800,1800 - 1866,R,612502,612538,,2,OSWELL DR,DUNCAN DR,11591,Hillside,Local,,156.1787582
124154,A,107704,OSWELL DR,NS,DR,Local,ROAD,0,1399,1300,1300 - 1399,R,612476,612502,,2,CATHY AVE,LARGE AVE,11592,Hillside,,,97.70600074
124141,A,107704,OSWELL DR,NS,DR,Local,ROAD,0,1299,1282,1282 - 1299,R,612502,612514,,2,LARGE AVE,GOLBECK CT,11593,Hillside,,,100.261173
124139,A,101838,CATHY AVE,EW,AVE,Local,ROAD,0,1863,1800,1800 - 1863,R,612476,612490,,3,OSWELL DR,DUNCAN DR,11594,Hillside,,,157.0219029
124166,A,102917,DUNCAN DR,NS,DR,Local,ROAD,0,1399,1338,1338 - 1399,R,612490,612538,,2,CATHY AVE,LARGE AVE,11595,Hillside,,,98.24997509
124192,A,104149,GRAN RD,EW,RD,Collector,ROAD,0,2073,2025,2025 - 2073,R,612413,612425,,2,LUND RD,BEGLEY RD,11596,Hillside,,,129.771281
124204,A,106296,LUND RD,EW,RD,Collector,ROAD,0,1351,1200,1200 - 1351,R,612413,622477,,2,GRAN RD,BLACK MOUNTAIN DR,11597,Hillside,,,301.9318481
100661,A,100863,BEGLEY RD,EW,RD,Local,ROAD,0,1332,1244,1244 - 1332,R,612425,999990,,3,GRAN RD,WEST END OF ROAD,11598,Hillside,,,230.8004714
124228,A,100863,BEGLEY RD,EW,RD,Collector,ROAD,0,1364,1333,1333 - 1364,R,612401,612425,,2,JAYSON RD,GRAN RD,11599,Hillside,,,74.09498812
124255,A,100863,BEGLEY RD,EW,RD,Collector,ROAD,0,1405,1365,1365 - 1405,R,612399,612401,,2,SHAUNNA RD,JAYSON RD,11600,Hillside,,,79.2853585
100622,A,109381,SHAUNNA RD,EW,RD,Local,ROAD,0,1423,1300,1300 - 1423,R,612399,999993,,3,BEGLEY RD,NORTH END OF ROAD,11601,Hillside,,,245.9303476
141869,A,103578,FRANCIS AVE,EW,AVE,Local,ROAD,0,399,300,300 - 399,R,999987,610243,,3,OKANAGAN LAKE,ABBOTT ST,11602,Core Area,,,82.40839076
119281,A,110320,TAYLOR CR,NS,CR,Local,ROAD,0,2450,2400,2400 - 2450,R,610231,610229,,3,FRANCIS AVE,BIRCH AVE,11603,Core Area,,,127.4391835
119293,A,103578,FRANCIS AVE,EW,AVE,Local,ROAD,0,421,400,400 - 421,R,610243,610231,,3,ABBOTT ST,TAYLOR CR,11604,Core Area,,,123.8574226
141907,A,103578,FRANCIS AVE,EW,AVE,Local,ROAD,0,499,422,422 - 499,R,610231,610092,,3,TAYLOR CR,PANDOSY ST,11606,Core Area,,,130.5107678
141919,A,103578,FRANCIS AVE,EW,AVE,Local,ROAD,0,699,500,500 - 699,R,610092,610623,,3,PANDOSY ST,RICHTER ST,11607,Core Area,,,217.7941876
141933,A,107805,PANDOSY ST,NS,ST,Minor Arterial,ROAD,0,2462,2400,2400 - 2462,R,610092,610080,,1,FRANCIS AVE,BIRCH AVE,11608,Core Area,Frequent,,106.1201869
119356,A,103578,FRANCIS AVE,EW,AVE,Local,ROAD,0,899,700,700 - 899,R,610623,610977,,3,RICHTER ST,ETHEL ST,11609,Core Area,,,389.99556
119317,A,108783,RICHTER ST,NS,ST,Major Arterial,ROAD,0,2462,2400,2400 - 2462,R,610623,610611,,2,FRANCIS AVE,BIRCH AVE,11610,Core Area,Future Frequent,City-led Project (Within 20 Years),107.0729315
141945,A,103251,ETHEL ST,NS,ST,Collector,ROAD,0,2464,2400,2400 - 2464,R,610977,610989,,2,FRANCIS AVE,BIRCH AVE,11611,Core Area,,,107.2726572
119545,A,108720,RHONDDA CR,NS,CR,Local,ROAD,0,2453,2300,2300 - 2453,R,611106,611094,,3,CAMERON AVE,CHAROLAIS RD,11612,Core Area,,,284.4521131
119368,A,101612,CAMERON AVE,EW,AVE,Collector,ROAD,0,1029,1000,1000 - 1029,R,611106,611082,,3,RHONDDA CR,CHAROLAIS RD,11613,Core Area,,,94.72695013
119418,A,101966,CHAROLAIS RD,NS,RD,Local,ROAD,0,2412,2390,2390 - 2412,R,611082,611070,,3,CAMERON AVE,AYRSHIRE CT,11614,Core Area,,,91.75068262
119370,A,101612,CAMERON AVE,EW,AVE,Collector,ROAD,0,1102,1051,1051 - 1102,R,611068,611118,,3,WYATT RD,GORDON DR,11615,Urban Centre,,,216.928814
141960,A,101612,CAMERON AVE,EW,AVE,Collector,ROAD,0,1050,1030,1030 - 1050,R,611082,611068,,3,CHAROLAIS RD,WYATT RD,11616,Core Area,,,83.70020374
141972,A,104063,GORDON DR,NS,DR,Major Arterial (Multilane),ROAD,0,2370,2300,2300 - 2370,R,611118,611171,2,1,CAMERON AVE,GUISACHAN RD,11617,Urban Centre,Frequent,,304.9819842
119420,A,101612,CAMERON AVE,EW,AVE,Collector,ROAD,0,1250,1103,1103 - 1250,R,611118,611207,,3,GORDON DR,STILLINGFLEET RD,11618,Urban Centre,,,150.9101822
119584,A,109948,STILLINGFLEET RD,NS,RD,Collector,ROAD,0,2399,2300,2300 - 2399,R,611207,611183,,3,CAMERON AVE,GUISACHAN RD,11619,Urban Centre,,,247.2458252
134193,A,101511,BYRNS RD,EW,RD,Minor Arterial,ROAD,0,2100,1500,1500 - 2100,R,622186,611423,1,3,BURTCH RD,BENVOULIN RD,11620,Rural,,City-led Project (Beyond 20 Years),1444.201057
109797,A,100988,BENVOULIN RD,NS,RD,Major Arterial (Multilane),ROAD,0,2408,2239,2239 - 2408,R,611423,608555,2,1,BYRNS RD,COOPER RD,11621,Suburban,Future Frequent,City-led Project (Beyond 20 Years),459.4116571
134243,A,106664,MAYER RD,NS,RD,Local,ROAD,0,2424,2155,2155 - 2424,R,999992,622212,,3,SOUTH END OF ROAD,BENVOULIN RD,11622,Rural,,,465.7692171
100634,A,110508,TOOVEY RD,NS,RD,Collector,ROAD,0,1360,1100,1100 - 1360,R,999992,612615,,3,SOUTH END OF ROAD,RAY RD,11623,Hillside,,,352.0738537
155729,A,112615,LOSETH DR,EW,DR,Collector,ROAD,0,1332,1225,1225 - 1332,R,620562,622236,,2,LONGLEY CR,KENDRA CT,11624,Hillside,,,278.4388594
159448,A,113985,KENDRA CT,EW,CT,Local,ROAD,0,1450,1375,1375 - 1450,R,622236,999991,,3,LOSETH DR,EAST END OF ROAD,11625,Hillside,,,145.1940008
124317,A,107704,OSWELL DR,EW,DR,Local,ROAD,0,1265,1087,1087 - 1265,R,612526,999990,,2,HENDERSON DR,WEST END OF ROAD,11626,Hillside,,,336.7150578
124305,A,107704,OSWELL DR,NS,DR,Local,ROAD,0,1281,1266,1266 - 1281,R,612514,612526,,2,GOLBECK CT,HENDERSON DR,11627,Hillside,,,63.33449899
124279,A,104570,HENDERSON DR,NS,DR,Local,ROAD,0,1200,1000,1000 - 1200,R,612526,623606,,2,OSWELL DR,LOSETH DR,11628,Hillside,,,522.0358727
100659,A,104036,GOLBECK CT,EW,CT,Local,ROAD,0,1899,1819,1819 - 1899,R,612514,999991,,3,OSWELL DR,EAST END OF ROAD,11629,Hillside,,,115.6267384
124331,A,105849,LARGE AVE,EW,AVE,Collector,ROAD,0,1900,1867,1867 - 1900,R,612538,622465,,2,DUNCAN DR,BLACK MOUNTAIN DR,11630,Hillside,Local,,70.95321631
141996,A,108884,ROBIN WAY,EW,WAY,Local,ROAD,0,351,250,250 - 351,R,999990,610217,,3,WEST END OF ROAD,ABBOTT ST,11631,Core Area,,,87.03315954
119469,A,101067,BIRCH AVE,EW,AVE,Local,ROAD,0,410,300,300 - 410,R,610268,610229,,3,ABBOTT ST,TAYLOR CR,11632,Core Area,,,94.6512175
142036,A,100002,ABBOTT ST,NS,ST,Collector,ROAD,0,2399,2366,2366 - 2399,R,610268,610217,,3,BIRCH AVE,ROBIN WAY,11633,Core Area,,City-led Project (Within 20 Years),52.47236285
119471,A,101067,BIRCH AVE,EW,AVE,Local,ROAD,0,499,411,411 - 499,R,610229,610080,,3,TAYLOR CR,PANDOSY ST,11634,Core Area,,,206.1896323
119622,A,102032,CHRISTLETON AVE,EW,AVE,Local,ROAD,0,499,365,365 - 499,R,610256,610078,,3,ABBOTT ST,PANDOSY ST,11635,Core Area,,,305.461713
142000,A,100002,ABBOTT ST,NS,ST,Collector,ROAD,0,2365,2361,2361 - 2365,R,610217,610256,,3,ROBIN WAY,CHRISTLETON AVE,11636,Core Area,,City-led Project (Within 20 Years),52.05707382
142291,A,107805,PANDOSY ST,NS,ST,Minor Arterial,ROAD,0,2342,2300,2300 - 2342,R,610078,610054,,1,CHRISTLETON AVE,ROSE AVE,11637,Urban Centre,Frequent,,108.3050081
142063,A,102032,CHRISTLETON AVE,EW,AVE,Local,ROAD,0,699,500,500 - 699,R,610078,610609,,3,PANDOSY ST,RICHTER ST,11638,Core Area,,,212.6028632
142075,A,101067,BIRCH AVE,EW,AVE,Local,ROAD,0,699,500,500 - 699,R,610080,610611,,3,PANDOSY ST,RICHTER ST,11639,Core Area,,,216.012694
142087,A,107805,PANDOSY ST,NS,ST,Minor Arterial,ROAD,0,2399,2343,2343 - 2399,R,610080,610078,,1,BIRCH AVE,CHRISTLETON AVE,11640,Core Area,Frequent,,92.20633671
142113,A,108783,RICHTER ST,NS,ST,Major Arterial,ROAD,0,2399,2337,2337 - 2399,R,610611,610609,,2,BIRCH AVE,CHRISTLETON AVE,11641,Core Area,Future Frequent,City-led Project (Within 20 Years),93.905729
142354,A,108783,RICHTER ST,NS,ST,Major Arterial,ROAD,0,2336,2300,2300 - 2336,R,610609,610698,,2,CHRISTLETON AVE,ROSE AVE,11642,Core Area,Future Frequent,City-led Project (Within 20 Years),109.968169
119495,A,101067,BIRCH AVE,EW,AVE,Local,ROAD,0,799,700,700 - 799,R,610611,610991,,3,RICHTER ST,ABERDEEN ST,11643,Core Area,,,197.087463
142164,A,100014,ABERDEEN ST,NS,ST,Local,ROAD,0,2399,2332,2332 - 2399,R,610991,611005,,3,BIRCH AVE,GRENFELL AVE,11644,Core Area,,,94.5598064
142176,A,100014,ABERDEEN ST,NS,ST,Local,ROAD,0,2331,2300,2300 - 2331,R,611005,611157,,3,GRENFELL AVE,ROSE AVE,11645,Core Area,,,106.8733683
142149,A,104214,GRENFELL AVE,EW,AVE,Local,ROAD,0,899,800,800 - 899,R,611017,611005,,3,ETHEL ST,ABERDEEN ST,11646,Core Area,,,194.3005147
142137,A,101067,BIRCH AVE,EW,AVE,Local,ROAD,0,899,800,800 - 899,R,610991,610989,,3,ABERDEEN ST,ETHEL ST,11647,Core Area,,,193.9783468
119519,A,103251,ETHEL ST,NS,ST,Collector,ROAD,0,2399,2312,2312 - 2399,R,610989,611017,,2,BIRCH AVE,GRENFELL AVE,11648,Core Area,,,95.32276237
119521,A,103251,ETHEL ST,NS,ST,Collector,ROAD,0,2311,2300,2300 - 2311,R,611017,611132,,2,GRENFELL AVE,ROSE AVE,11649,Core Area,,,107.9295796
119673,A,101966,CHAROLAIS RD,NS,RD,Local,ROAD,0,2310,2300,2300 - 2310,R,611094,611120,,3,RHONDDA CT,GUISACHAN RD,11650,Core Area,,,105.2863362
119560,A,100521,AYRSHIRE CT,EW,CT,Local,ROAD,0,2395,2370,2370 - 2395,R,611070,999991,,3,CHAROLAIS RD,EAST END OF ROAD,11651,Core Area,,,43.81969706
142202,A,101966,CHAROLAIS RD,NS,RD,Local,ROAD,0,2389,2311,2311 - 2389,R,611070,611094,,3,AYRSHIRE CT,RHONDDA CT,11652,Core Area,,,103.1782534
119559,A,108732,RHONDDA CT,EW,CT,Local,ROAD,0,2295,2266,2266 - 2295,R,611094,999991,,3,CHAROLAIS RD,EAST END OF ROAD,11653,Core Area,,,78.74197262
142481,A,104277,GUISACHAN RD,EW,RD,Minor Arterial,ROAD,0,1425,1300,1300 - 1425,R,611219,622186,,2,WILKINSON ST,BURTCH RD,11654,Core Area,,City-led Project (Beyond 20 Years),479.5743232
